,name,id,image,current_team_logo,current_team_color,birth_country_name,passport_country_names,current_team_name,market_value,total_matches,minutes_on_field,last_club_name,positions,age,contract_expires,goals,xg_shot,assists,xg_assist,duels_avg,duels_won,foot,height,weight,on_loan,successful_defensive_actions_avg,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,tackle_avg,possession_adjusted_tackle,shot_block_avg,interceptions_avg,possession_adjusted_interceptions,fouls_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,successful_attacking_actions_avg,goals_avg,non_penalty_goal,non_penalty_goal_avg,xg_shot_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,assists_avg,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,offensive_duels_avg,offensive_duels_won,touch_in_box_avg,progressive_run_avg,accelerations_avg,received_pass_avg,received_long_pass_avg,foul_suffered_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,xg_assist_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,smart_passes_avg,accurate_smart_passes_percent,key_passes_avg,passes_to_final_third_avg,accurate_passes_to_final_third_percent,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,through_passes_avg,successful_through_passes_percent,deep_completed_pass_avg,deep_completed_cross_avg,progressive_pass_avg,successful_progressive_pass_percent,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent
144,M. Derricott,-380567,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g35055_120x120.png,000000,England,['England'],Hereford FC,0,2,111,Hereford FC,"['RCB', 'LCB']",20.0,,0,0.0,0,0.0,10.54,46.15,,0,0,False,6.49,2.43,33.33,3.24,25.0,0.0,0.0,0.81,5.68,6.77,2.43,0,0.0,0,0.0,0.81,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,100.0,2.43,66.67,0.0,0.81,0.0,0.81,0.0,0.81,9.73,58.33,8.11,60.0,0.0,0.0,0.81,100.0,5.68,71.43,4.05,40.0,26.87,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,60.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
145,J. Tolley,-311202,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,15,552,Rushall Olympic,"['RAMF', 'RW']",20.0,,1,1.78,0,0.22,23.32,34.27,unknown,0,0,False,4.57,5.05,45.16,3.59,13.64,0.16,0.25,0.0,2.12,3.25,2.28,2,0.33,0,0.0,6.03,0.16,1,0.16,0.29,0,0.0,14,2.28,50.0,7.143,0.0,5.54,23.53,0.0,0.0,5.54,23.53,0.82,7.34,48.89,10.92,38.81,2.28,2.28,1.14,12.23,1.14,0.98,19.57,60.0,5.05,51.61,3.42,95.24,7.99,55.1,13.21,75.31,0.82,60.0,21.01,5.43,0.04,0.33,0.0,0.0,0.0,0.0,0.33,2.12,61.54,4.73,37.93,0.0,0.0,0.65,1.3,3.91,70.83,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.0,0.0,0.0,0.0,0,0.0
146,M. Liddle,47992,https://cdn5.wyscout.com/photos/players/public/30713_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4825_120x120.png,000000,England,"['England', 'Republic of Ireland']",Blyth Spartans,0,30,2690,Blyth Spartans,"['LB', 'LWB', 'LB5']",34.0,2024-06-30,2,1.44,2,2.59,20.54,48.53,left,173,68,False,10.24,8.13,60.49,3.98,43.7,0.3,0.42,0.23,5.02,6.97,0.7,2,0.07,0,0.0,2.51,0.07,2,0.07,0.05,1,0.03,18,0.6,33.33,11.111,0.07,3.61,25.93,3.55,25.47,0.0,0.0,0.57,2.34,54.29,4.85,38.62,1.14,1.37,0.33,27.7,1.67,0.2,41.02,67.94,15.86,54.01,6.06,93.37,13.38,74.5,30.28,78.78,7.36,42.27,22.83,38.96,0.09,0.57,0.03,0.07,0.2,50.0,0.43,7.09,56.13,3.48,39.42,0.67,55.0,0.57,0.94,11.68,70.2,0,,0,,0,0.0,0.0,0.0,,,0.67,,,0.0,0.0,0.0,0.0,0,0.0
147,J. Nicholson,431369,https://cdn5.wyscout.com/photos/players/public/g431369_100x130.png,https://cdn5.wyscout.com/photos/team/public/g34054_120x120.png,000000,England,['England'],Peterborough Sports,0,16,1057,Peterborough Sports,"['AMF', 'LWB', 'LB5']",30.0,2024-06-30,4,2.88,1,0.76,13.79,40.12,left,178,70,False,2.89,3.58,45.24,1.19,35.71,0.17,0.23,0.0,1.11,1.48,0.94,2,0.17,0,0.0,3.24,0.34,4,0.34,0.24,1,0.09,23,1.96,52.17,17.391,0.09,3.75,29.55,2.72,25.0,1.02,41.67,0.34,2.21,46.15,6.81,38.75,1.7,1.02,0.43,18.48,1.7,1.45,24.44,67.25,6.73,55.7,5.11,98.33,8.17,64.58,17.8,80.86,3.15,32.43,20.07,32.35,0.06,0.43,0.0,0.0,0.26,33.33,0.17,3.24,57.89,3.24,42.11,0.51,33.33,0.51,1.11,3.75,84.09,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.85,0.09,0.0,1.45,0,0.0
148,A. Fletcher,-552795,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,1,65,South Shields,"['RB', 'RB5']",,,0,0.0,0,0.0,23.54,64.71,right,173,55,False,18.0,18.0,53.85,2.77,100.0,2.77,3.0,0.0,5.54,6.0,1.38,1,1.38,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,100.0,0.0,0.0,0.0,18.0,0.0,1.38,30.46,72.73,15.23,63.64,5.54,75.0,4.15,100.0,27.69,75.0,2.77,50.0,16.58,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,40.0,0,,0,,0,0.0,0.0,0.0,,,1.38,,,0.0,0.0,0.0,0.0,0,0.0
149,E. Ilesanmi,-296256,https://cdn5.wyscout.com/photos/players/public/g-296256_100x130.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,"['England', 'Nigeria']",Spennymoor Town,0,3,50,Spennymoor Town,"['CF', 'RAMF']",19.0,,0,0.0,0,0.02,41.4,34.78,right,188,79,False,9.0,3.6,50.0,10.8,50.0,0.0,0.0,1.8,7.2,15.0,1.8,0,0.0,0,0.0,1.8,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,33.33,25.2,28.57,1.8,1.8,0.0,12.6,7.2,1.8,23.4,76.92,3.6,50.0,3.6,100.0,3.6,100.0,23.4,76.92,0.0,0.0,12.75,0.0,0.04,1.8,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
150,C. Shanks,-130177,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,['England'],Spennymoor Town,0,10,483,Spennymoor Town,"['AMF', 'LAMF', 'LCMF3']",21.0,,0,0.92,2,0.6,23.66,33.07,right,179,69,False,4.1,4.66,52.0,4.84,15.38,0.19,0.27,0.0,1.49,2.18,0.56,0,0.0,0,0.0,3.35,0.0,0,0.0,0.17,0,0.0,10,1.86,40.0,0.0,0.37,1.3,28.57,0.93,40.0,0.37,0.0,0.19,4.84,38.46,10.62,29.82,2.05,2.42,0.75,18.26,1.12,1.12,26.27,69.5,7.27,56.41,5.78,90.32,5.96,71.88,24.41,72.52,0.56,33.33,15.5,12.76,0.11,1.3,0.19,0.0,0.75,50.0,0.75,3.17,58.82,2.98,37.5,0.93,40.0,0.93,0.37,2.98,81.25,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.19,0.19,0.0,0.56,0,0.0
151,K. Ferguson,-83287,https://cdn5.wyscout.com/photos/players/public/g-83287_100x130.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,['England'],Spennymoor Town,0,22,1733,Spennymoor Town,"['RWB', 'RB']",23.0,,1,0.48,0,0.28,20.51,47.85,right,184,80,False,7.84,8.36,58.39,4.41,51.76,0.1,0.15,0.21,2.86,4.04,1.09,2,0.1,0,0.0,1.87,0.05,1,0.05,0.02,1,0.05,2,0.1,50.0,50.0,0.0,2.75,13.21,0.0,0.0,2.75,13.21,0.36,2.23,62.79,5.45,39.05,0.68,1.19,0.57,18.59,2.29,0.52,27.11,69.92,8.36,53.42,6.86,94.7,7.22,65.47,22.02,79.95,2.54,40.82,20.22,32.46,0.01,0.26,0.0,0.0,0.05,100.0,0.1,2.91,55.36,2.13,21.95,0.1,0.0,0.26,0.31,5.09,58.16,0,,0,,0,0.0,0.0,0.0,,,0.99,,,0.0,0.0,0.0,0.0,0,0.0
152,M. Anderson,236991,https://cdn5.wyscout.com/photos/players/public/g236991_100x130.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,['England'],Spennymoor Town,0,18,1165,Spennymoor Town,"['DMF', 'LCMF', 'LCMF3']",35.0,2024-06-30,3,0.66,1,2.62,9.58,49.19,,178,76,False,7.03,5.25,51.47,1.16,33.33,0.46,0.68,0.31,3.86,5.7,0.93,6,0.46,0,0.0,1.47,0.23,3,0.23,0.05,0,0.0,21,1.62,23.81,14.286,0.08,0.7,55.56,0.46,50.0,0.15,100.0,0.08,0.7,77.78,1.39,50.0,0.39,1.0,0.31,37.0,0.46,0.54,54.0,80.4,21.01,62.87,7.03,98.9,20.47,90.94,42.49,88.55,10.82,50.0,22.79,35.15,0.2,1.93,0.0,0.0,0.31,50.0,0.23,11.9,59.09,2.86,48.65,1.62,19.05,0.93,0.39,11.05,78.32,0,,0,,0,0.0,0.0,0.0,,,1.08,,,1.55,0.08,0.0,3.32,0,0.0
153,S. Fielding,465214,https://cdn5.wyscout.com/photos/players/public/g465214_100x130.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,['England'],Spennymoor Town,0,27,1594,Spennymoor Town,"['LDMF', 'LCMF3', 'LCMF']",25.0,2024-06-30,1,1.15,4,3.16,16.49,53.08,right,188,78,False,8.86,6.72,61.34,3.84,67.65,0.56,0.77,0.23,4.18,5.68,0.73,3,0.17,0,0.0,1.47,0.06,1,0.06,0.06,0,0.0,15,0.85,53.33,6.667,0.23,1.24,22.73,0.85,20.0,0.34,16.67,0.11,1.69,40.0,3.95,35.71,0.96,0.62,0.34,22.19,0.51,0.34,38.45,73.86,14.28,53.75,6.1,94.44,14.23,85.71,29.76,82.54,7.57,47.01,23.74,35.02,0.18,0.79,0.06,0.11,0.23,25.0,0.28,8.92,50.0,1.52,37.04,0.73,23.08,0.4,0.28,8.3,71.43,0,,0,,0,0.0,0.0,0.0,,,1.41,,,0.73,0.11,50.0,1.75,0,0.0
154,M. Storey,188396,https://cdn5.wyscout.com/photos/players/public/78767_100x130.png,https://cdn5.wyscout.com/photos/team/public/g9100_120x120.png,000000,England,['England'],Curzon Ashton,0,22,1172,Curzon Ashton,"['CF', 'LW', 'LWF']",30.0,2024-06-30,1,1.68,4,2.44,24.19,36.51,right,180,70,False,3.92,4.3,53.57,3.3,32.56,0.15,0.22,0.0,1.46,2.1,1.46,3,0.23,0,0.0,5.53,0.08,1,0.08,0.13,0,0.0,16,1.23,25.0,6.25,0.31,5.22,36.76,4.15,38.89,1.08,28.57,0.54,5.45,59.15,12.44,35.8,2.23,4.61,1.54,17.82,1.69,0.38,29.87,71.47,3.84,44.0,10.6,89.86,11.06,68.06,23.11,82.39,1.84,33.33,19.02,29.52,0.19,0.92,0.0,0.08,0.23,33.33,0.77,1.54,60.0,4.22,43.64,0.31,25.0,0.61,1.77,3.84,68.0,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.0,0.0,0.0,0.0,0,0.0
155,S. Essien,-489690,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g737_120x120.png,000000,England,['England'],Boston United,0,1,13,Boston United,['DMF'],25.0,,0,0.0,0,0.0,,,,0,0,False,,,,,,,30.0,,,15.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,0.0,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
156,J. O'Donnell,94912,https://cdn5.wyscout.com/photos/players/public/g94912_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4825_120x120.png,000000,England,['England'],Blyth Spartans,0,17,1220,Blyth Spartans,"['RAMF', 'LB5', 'LW']",32.0,2024-06-30,2,2.63,1,1.24,22.87,38.71,left,178,74,False,7.23,4.8,60.0,4.06,36.36,0.0,0.0,0.3,4.35,6.39,0.3,1,0.07,0,0.0,3.69,0.15,2,0.15,0.19,0,0.0,23,1.7,30.43,8.696,0.07,3.54,25.0,2.51,26.47,1.03,21.43,0.44,3.54,60.42,10.92,32.43,2.58,1.99,1.03,17.93,2.43,1.33,29.43,67.92,7.67,48.08,8.56,91.38,8.19,63.96,22.8,79.94,3.17,27.91,18.76,25.08,0.09,1.18,0.0,0.0,0.3,50.0,0.59,2.66,41.67,3.32,37.78,0.44,33.33,0.52,0.89,5.09,57.97,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.0,0,0.0
157,M. Ndjoli,458650,https://cdn5.wyscout.com/photos/players/public/g458650_100x130.png,https://cdn5.wyscout.com/photos/team/public/g23906_120x120.png,000000,England,"['England', 'Congo DR']",Spennymoor Town,0,17,1196,Spennymoor Town,['CF'],25.0,2024-06-30,4,4.7,2,0.47,22.8,28.38,right,183,72,True,2.41,1.96,61.54,4.06,22.22,0.23,0.3,0.08,0.98,1.31,0.98,2,0.15,0,0.0,3.09,0.3,4,0.3,0.35,0,0.0,39,2.93,43.59,10.256,0.15,0.68,22.22,0.53,28.57,0.15,0.0,0.08,3.91,42.31,12.34,24.39,3.39,1.88,0.3,11.89,2.48,0.15,14.97,82.91,2.48,66.67,4.21,96.43,5.19,78.26,14.3,85.79,0.0,0.0,15.59,0.0,0.04,0.38,0.08,0.0,0.08,0.0,0.23,0.75,70.0,0.68,44.44,0.08,0.0,0.3,0.15,1.13,66.67,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.08,0.08,0.0,0.0,0,0.0
158,J. Stacey,-543882,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,2,95,Alfreton Town,"['LAMF', 'LW']",26.0,,0,0.03,0,0.0,29.37,41.94,,0,0,False,15.16,11.37,83.33,8.53,22.22,0.0,0.0,0.95,5.68,8.57,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.03,0,0.0,1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,8.53,11.11,0.95,0.0,0.0,5.68,0.0,0.0,14.21,53.33,8.53,22.22,3.79,100.0,1.89,100.0,9.47,70.0,4.74,20.0,10.14,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.95,0.0,0.95,0.0,0.0,0.0,4.74,40.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,1.89,0,0.0
159,J. Allen,280850,https://cdn5.wyscout.com/photos/players/public/g280850_100x130.png,https://cdn5.wyscout.com/photos/team/public/g9100_120x120.png,000000,England,['England'],Curzon Ashton,0,29,1400,Curzon Ashton,"['RW', 'RB5', 'CF']",28.0,2024-06-30,0,1.21,1,0.57,22.5,35.14,right,176,69,False,6.36,5.85,62.64,4.76,20.27,0.06,0.09,0.06,2.64,3.54,1.35,3,0.19,0,0.0,1.67,0.0,0,0.0,0.08,0,0.0,10,0.64,60.0,0.0,0.06,0.96,33.33,0.19,33.33,0.77,33.33,0.13,2.12,45.45,7.71,30.0,2.06,1.03,0.51,13.11,1.8,1.22,19.22,85.95,3.47,57.41,8.04,96.8,4.82,89.33,17.68,90.55,0.58,33.33,16.16,7.88,0.04,0.58,0.0,0.0,0.06,0.0,0.13,0.84,76.92,0.77,66.67,0.06,0.0,0.39,0.32,2.06,65.63,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.0,0.0,0.0,0.0,0,0.0
160,D. Youmbi,-340544,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/330_120x120.png,0000ff,England,['England'],Scunthorpe United,0,15,849,Scunthorpe United,"['CF', 'RW']",20.0,,0,1.49,0,0.9,37.21,33.62,,187,78,False,6.57,6.89,61.54,3.92,13.51,0.42,0.65,0.0,1.91,2.9,2.01,6,0.64,0,0.0,5.09,0.0,0,0.0,0.16,0,0.0,15,1.59,46.67,0.0,0.0,1.91,11.11,1.06,0.0,0.85,25.0,0.21,6.47,63.93,20.78,29.08,3.29,2.65,0.64,6.89,1.06,1.27,13.67,65.89,3.07,34.48,4.56,95.35,3.18,66.67,11.24,77.36,0.85,12.5,17.77,10.71,0.1,0.32,0.0,0.0,0.11,0.0,0.32,0.85,37.5,1.17,27.27,0.21,0.0,0.53,0.11,1.38,46.15,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.0,0.0,0.0,0.0,0,0.0
161,D. Arlott-John,501945,https://cdn5.wyscout.com/photos/players/public/g501945_100x130.png,https://cdn5.wyscout.com/photos/team/public/2751_120x120.png,000000,England,"['England', 'Antigua and Barbuda']",Tamworth,0,24,1618,Tamworth,"['LW', 'LAMF']",22.0,2024-06-30,1,1.39,0,1.09,24.25,46.33,right,174,0,False,6.23,5.45,56.12,3.23,48.28,0.11,0.16,0.06,3.06,4.39,1.17,3,0.17,0,0.0,5.28,0.06,1,0.06,0.08,0,0.0,31,1.72,35.48,3.226,0.0,2.73,22.45,2.22,20.0,0.5,33.33,0.56,7.79,51.43,12.57,43.36,2.61,2.28,0.67,10.68,1.28,1.33,18.8,65.98,5.4,56.7,3.78,89.71,5.67,57.84,13.96,78.88,2.28,36.59,17.77,25.3,0.06,0.61,0.0,0.0,0.17,33.33,0.28,1.61,27.59,2.0,25.0,0.56,20.0,0.28,0.83,3.11,60.71,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.0,0.0,0.0,0.0,0,0.0
162,D. Smalley,-502582,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4918_120x120.png,000000,England,['England'],Warrington Town,0,1,9,Warrington Town,['LDMF'],,,0,0.0,0,0.0,,,,0,0,False,,,,,,,0.0,,,0.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.66,63.53,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
163,B. Dixon,246283,https://cdn5.wyscout.com/photos/players/public/g246283_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4918_120x120.png,000000,England,['England'],Warrington Town,0,23,2028,Warrington Town,"['LDMF', 'RDMF', 'AMF']",34.0,2024-06-30,2,4.07,2,3.27,24.81,45.62,right,193,73,False,5.5,4.88,62.73,4.04,41.76,0.27,0.39,0.13,2.17,3.15,0.75,3,0.13,2,0.09,3.59,0.09,2,0.09,0.18,0,0.0,34,1.51,29.41,5.882,0.09,0.44,20.0,0.09,0.0,0.36,25.0,0.04,4.62,58.65,12.47,41.99,0.98,2.31,1.11,22.28,0.58,1.42,35.15,79.67,11.09,64.4,5.99,91.11,11.72,87.5,31.95,82.78,2.8,52.38,17.87,35.72,0.15,0.89,0.0,0.04,0.75,47.06,0.44,6.61,67.11,1.6,55.56,1.11,64.0,0.93,0.09,6.61,73.83,0,,0,,0,0.0,0.0,0.0,,,0.18,,,0.0,0.0,0.0,0.0,2,0.0
164,C. Royal,-510051,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,England,['England'],King's Lynn Town,0,2,48,King's Lynn Town,"['RAMF', 'RB']",,,0,0.0,0,0.12,24.38,38.46,,0,0,False,11.25,11.25,50.0,9.38,20.0,0.0,0.0,1.88,5.63,11.25,0.0,0,0.0,0,0.0,1.88,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,100.0,3.75,50.0,1.88,1.88,0.0,9.38,1.88,1.88,16.88,66.67,7.5,25.0,1.88,100.0,3.75,100.0,15.0,75.0,1.88,0.0,21.23,23.29,0.23,1.88,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,1.88,0.0,1.88,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
165,B. Isaacson,-480417,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,Wales,['Wales'],King's Lynn Town,0,6,394,King's Lynn Town,"['LWB', 'LB', 'RWB']",,,0,0.08,0,0.35,17.59,38.96,,0,0,False,6.62,6.62,44.83,4.8,33.33,0.0,0.0,0.23,3.65,5.22,0.91,1,0.23,0,0.0,2.06,0.0,0,0.0,0.02,0,0.0,1,0.23,0.0,0.0,0.0,2.74,33.33,2.51,36.36,0.23,0.0,1.14,1.83,62.5,3.65,43.75,0.23,0.46,0.0,13.71,0.46,0.69,22.61,59.6,10.51,39.13,3.2,92.86,6.17,62.96,13.93,75.41,6.17,33.33,19.23,24.54,0.08,0.46,0.0,0.0,0.0,0.0,0.23,2.74,50.0,2.74,50.0,0.0,0.0,0.23,1.14,5.48,45.83,0,,0,,0,0.0,0.0,0.0,,,0.69,,,0.0,0.0,0.0,0.0,0,0.0
166,I. Fatadjó,-365542,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,Portugal,"['Portugal', 'Guinea-Bissau']",King's Lynn Town,0,14,393,King's Lynn Town,"['RAMF', 'LW', 'CF']",23.0,,2,0.53,0,0.15,31.83,37.41,right,178,0,False,8.24,6.41,60.71,8.24,33.33,0.69,1.03,0.0,3.66,5.52,0.92,3,0.69,1,0.23,2.98,0.46,2,0.46,0.12,0,0.0,7,1.6,71.43,28.571,0.0,1.37,0.0,0.46,0.0,0.92,0.0,0.23,3.89,41.18,13.51,32.2,2.75,1.37,0.69,12.82,0.92,1.15,24.05,72.38,5.27,43.48,5.27,95.65,6.87,73.33,20.38,83.15,2.29,20.0,16.25,15.66,0.03,0.23,0.0,0.0,0.23,100.0,0.23,3.66,62.5,0.46,0.0,0.46,50.0,0.23,0.0,3.89,52.94,0,,0,,0,0.0,0.0,0.0,,,0.23,,,0.23,0.0,0.0,0.23,0,0.0
167,Q. Bartley,-286335,https://cdn5.wyscout.com/photos/players/public/g-286335_100x130.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,England,"['England', 'Jamaica']",King's Lynn Town,0,8,200,King's Lynn Town,"['CF', 'RWB']",20.0,,0,0.36,0,0.0,40.95,38.46,,187,79,True,6.75,6.75,66.67,12.6,28.57,0.45,0.63,0.0,1.8,2.5,2.7,0,0.0,0,0.0,1.8,0.0,0,0.0,0.16,0,0.0,5,2.25,40.0,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.9,100.0,11.25,36.0,3.6,1.35,0.0,7.65,1.8,0.9,14.85,66.67,3.6,62.5,4.5,80.0,3.15,71.43,14.4,68.75,0.0,0.0,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0.9,0.0,0.0,0.0,0.45,0.0,2.25,60.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
168,J. Ponticelli,492817,https://cdn5.wyscout.com/photos/players/public/g492817_100x130.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,England,['England'],King's Lynn Town,0,17,1374,King's Lynn Town,"['CF', 'AMF']",25.0,2024-06-30,5,6.37,2,1.76,19.19,26.28,right,180,70,False,3.54,3.34,52.94,4.52,15.94,0.07,0.1,0.0,1.7,2.57,0.92,1,0.07,0,0.0,2.49,0.33,5,0.33,0.42,1,0.07,33,2.16,45.45,15.152,0.13,1.83,14.29,0.46,14.29,1.38,14.29,0.33,1.9,58.62,5.9,27.78,4.0,0.92,0.2,13.03,3.8,0.66,18.28,63.08,4.98,38.16,3.86,88.14,5.76,68.18,14.41,73.18,2.03,35.48,19.37,29.68,0.12,0.92,0.07,0.0,0.33,40.0,0.39,2.49,36.84,2.29,20.0,0.59,44.44,0.72,0.2,2.03,74.19,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
169,F. Sass,-470831,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,4,287,Southport,"['LB', 'LWB']",22.0,,0,0.0,0,0.04,14.11,57.78,,0,0,False,6.59,4.7,66.67,4.7,53.33,0.0,0.0,0.0,3.45,4.85,0.94,0,0.0,0,0.0,3.45,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.39,42.86,4.08,38.46,0.31,100.0,1.25,1.88,83.33,3.14,60.0,0.63,1.57,0.63,12.54,0.94,0.31,24.15,62.34,10.66,52.94,3.45,90.91,7.84,64.0,15.68,70.0,4.7,60.0,24.37,41.93,0.01,0.63,0.0,0.0,0.0,0.0,0.0,5.33,58.82,4.08,46.15,0.31,0.0,0.31,2.2,8.47,59.26,0,,0,,0,0.0,0.0,0.0,,,1.25,,,0.31,0.0,0.0,0.63,0,0.0
